GRANDPA_01_A_Q7_004,... And the devil took them all...,...Y el diablo se los llevó a todos...,,,,,,
GRANDPA_01_A_Q8,Who are your grandchildren?,¿Quiénes son sus nietos?,,,,,,
GRANDPA_01_A_Q8_001,Skyler and Thomas... All I have left of Tobias,Skyler y Thomas... Todo lo que me queda de Tobías…,,,,,,
GRANDPA_01_A_Q8_002,You know something? When you see your first child born... It's an indescribable feeling,¿Sabes una cosa? Cuando ves nacer a tu primer hijo... Es una sensación indescriptible,,,,,,
GRANDPA_01_A_Q8_003,"It's a gift from God. Catharsis, love, fear, humility...","Es un regalo de Dios. Catarsis, amor, miedo, humildad…",,,,,,
GRANDPA_01_A_Q8_004,But when you hold your grandchildren in your arms... It's absolutely...,Pero cuando tienes a tus nietos en brazos... Es absolutamente…,,,,,,
GRANDPA_01_A_Q8_005,...,…,,,,,,
GRANDPA_01_A_Q8_006,Skyler was a wonderful young woman,Skyler era una joven maravillosa…,,,,,,
GRANDPA_01_A_Q8_007,"And Tomy, a strong and healthy boy","Y Thomas, un niño fuerte y sano…",,,,,,
GRANDPA_01_A_Q8_008,"If I had been there for them... Tobias... I'm sorry, Tobias...","Si yo hubiera estado… Tobías... lo siento, Tobías...",,,,,,
GRANDPA_01_A_Q9,And who is... Mr. Frank?,¿Y quién es... El señor Frank?,,,,,,
GRANDPA_01_A_Q9_001,That... That miserable pig... He brought us the seed of evil,Ese... Ese miserable cerdo... Él nos trajo la semilla del mal…,,,,,,
GRANDPA_01_A_Q9_002,And we decided to plant it... This horror... Its fruit,Y nosotros decidimos plantarla... Este horror... Sus frutos,,,,,,
GRANDPA_01_A_Q9_003,And now it has followed us here... Like a curse...,Y ahora nos ha seguido aquí... Como una maldición,,,,,,
GRANDPA_01_A_Q9_004,He prowls at night... Please be very careful...,"Merodea por las noches... Ten mucho cuidado, por favor…",,,,,,
GRANDPA_01_B_Q1,Is he... Dangerous?,¿Es... peligroso?,,,,,,
GRANDPA_01_B_Q1_001,Don't go near him... Don't talk to him...,No te acerques a él... No hables con él…,,,,,,
GRANDPA_01_B_Q1_002,Those kinds of depraved people get into your head,Ese tipo de depravados se meten en tu cabeza…,,,,,,
GRANDPA_01_B_Q1_003,But only when they can't hurt you themselves...,Solo cuando no pueden hacerte daño ellos mismos…,,,,,,
GRANDPA_01_B_Q1_004,"Here, use this to defend yourself","Toma, usa esto para defenderte",,,,,,
GRANDPA_01_B_Q2,Thank you,Gracias…,,,,,,
GRANDPA_01_B_Q2_001,"Don't thank me, sweety. And be careful about going out at night","No me las des, hija. Y ten cuidado con salir de noche",,,,,,
GRANDPA_01_B_Q2_002,Not only might you run into... Him...,No solo te lo puedes encontrar... A él…,,,,,,
GRANDPA_01_B_Q2_003,Anyone who has it in for you will take the opportunity to go after you,Cualquiera que te la tenga jurada aprovechará para ir a por ti,,,,,,
GRANDPA_01_B_Q2_004,With one bullet you can put someone out of action for a while... But nothing more,Con una bala puedes dejar a alguien fuera de combate por un rato... Pero nada más,,,,,,
GRANDPA_01_B_Q2_005,If we could get out of here like that... I wouldn't be here anymore...,Si pudiésemos salir de aquí así... Yo ya no estaría…,,,,,,
GRANDPA_01_B_Q2_006,It wouldn't be the first time...,No sería la primera vez…,,,,,,
GRANDPA_01_A_Q10,I need more bullets,Necesito más balas,,,,,,
GRANDPA_01_A_Q10_001,Use it carefully...,Úsala con cuidado…,,,,,,
GRANDPA_01_A_Q11,"Your pills, sir",Sus pastillas,,,,,,
GRANDPA_01_A_Q11_NEUTRO,Yes... Yes... I'm going...,Sí... Sí... Ya voy...,,,,,,
GRANDPA_01_A_Q11_POSITIVO,"Yes... Thank you, daughter. God bless you...","Sí... Gracias, hija. Que Dios te bendiga…",,,,,,
GRANDPA_01_A_Q11_NEGATIVO,"Give me that, sow... I'm not an invalid old man...","Dame eso, cerda... No soy un viejo inválido…",,,,,,
GRANDPA_01_A_Q12,Can I do something for you?,¿Puedo hacer algo por usted?,,,,,,
GRANDPA_01_A_Q12_001,"Yes... Please, bring me something to entertain me... Anything...","Sí... Por favor, tráeme algo para entretenerme... Lo que sea…",,,,,,
GRANDPA_01_A_Q12_002,I want... I want to carve,Quiero... Quiero tallar…,,,,,,
GRANDPA_01_A_Q13,Here you go,Aquí tiene,,,,,,
GRANDPA_01_A_Q13_001,Thank you... This will do,Gracias... Esto valdrá,,,,,,
GRANDPA_01_A_Q13_002,There's plenty of wood in these dusty furniture...,Hay bastante madera en estos muebles polvorientos…,,,,,,
GRANDPA_01_A_Q13_003,"Besides, I won't need them anymore...","Además, ya no voy a necesitarlos…",,,,,,
GRANDPA_01_A_Q14,Tomy seems sad... Scared...,Tomy parece triste... Asustado…,,,,,,
GRANDPA_01_A_Q14_001,Tomy... Poor boy...,Tomy... Pobre chico…,,,,,,
GRANDPA_01_A_Q14_002,He didn't even get to know his father,Ni siquiera llegó a conocer a su padre…,,,,,,
GRANDPA_01_A_Q14_003,Tobias would have loved to spend time with his son,A Tobías le habría encantado tanto pasar tiempo con su hijo…,,,,,,
GRANDPA_01_A_Q14_004,"Don't get me wrong, he adored Skyler, but for a father...","No me malinterpretes, adoraba a Skyler, pero para un padre…",,,,,,
GRANDPA_01_A_Q14_005,A boy is... A son is... ,Un niño es... Un hijo es... …,,,,,,
GRANDPA_01_C_Q1,Jeremiah...,Jeremías…,,,,,,
GRANDPA_01_C_Q1_001,"Don't worry, daughter, don't worry","No te preocupes, hija, no te preocupes",,,,,,
GRANDPA_01_C_Q1_002,"Come see me tomorrow, I'll prepare something for Tomy","Ven a verme mañana, prepararé algo para Tomy",,,,,,
GRANDPA_01_A_Q15,About Tomy,Sobre Tomy,,,,,,
GRANDPA_01_A_Q15_001,"Yes, yes, daughter, I have it... Here it is... I hope he likes it","Sí, sí, hija, lo tengo... Aquí está... Espero que le guste",,,,,,
GRANDPA_01_A_Q15_002,Tell him it's from his grandfather,Dile que es de su abuelo,,,,,,
GRANDPA_01_A_Q15_003,"And tell him I love him... That we love him very much, okay?","Y dile que le quiero... Que le queremos mucho, ¿vale?",,,,,,
GRANDPA_01_A_Q16,I'm looking for something for the nurse,Estoy buscando algo para la enfermera,,,,,,
GRANDPA_01_A_Q16_001,Oh... What's wrong with that girl?,Oh... ¿Qué le pasa a esa niña?,,,,,,
GRANDPA_01_A_Q16_002,"Mmm... Remorse, guilt, apathy...","Mmm... El remordimiento, la culpa, la apatía…",,,,,,
GRANDPA_01_A_Q16_003,All of that... Was my fault,Todo eso... Fue por mi culpa,,,,,,
GRANDPA_01_A_Q16_004,Since my Rose Mary died... I stopped bringing them...,Desde que murió mi Rose Mary... Dejé de llevarles…,,,,,,
GRANDPA_01_A_Q16_005,It's all my fault,Es todo por mi culpa,,,,,,
GRANDPA_01_A_Q16_006,"Come tomorrow, I'll have something carved for her","Ven mañana, tendré tallado algo para ella",,,,,,
GRANDPA_01_A_Q17,"Have you finished carving yet, Jeremiah","¿Ya ha terminado de tallar, Jeremías?",,,,,,
GRANDPA_01_A_Q17_001,Yes... Yes... Here you go,Sí... Sí... Aquí tienes…,,,,,,
GRANDPA_01_A_Q17_002,"It's little, and it's simple","Es poco, y es sencillo…",,,,,,
GRANDPA_01_A_Q17_003,But there's nothing else that can comfort the heart,Pero no hay otra cosa que pueda reconfortar el corazón…,,,,,,
GRANDPA_01_A_Q18,Can I help you with anything else?,¿Puedo ayudarle en algo más?,,,,,,
GRANDPA_01_A_Q18_001,"Yes... Tobias... I need something... From my son, please...","Sí... Tobías... necesito algo... De mi hijo, por favor…",,,,,,
GRANDPA_01_A_Q18_002,Thomas should have... The medal...,Thomas debería tener... La medalla…,,,,,,
GRANDPA_01_A_Q19,Here is the medal,Aquí tiene la medalla,,,,,,
GRANDPA_01_A_Q19_001,"Thank you, daughter... Thank you...","Gracias, hija, gracias…",,,,,,
GRANDPA_01_A_Q19_002,The medal of my boy... ,La medalla de mi muchacho...,,,,,,
GRANDPA_01_A_Q19_003,My son... I'm so sorry I wasn't up to your standards,Hijo mío… Siento tanto no haber estado a tu altura…,,,,,,
GRANDPA_01_A_Q19_004,For not having cared for all of them...,No haber cuidado de todas ellas…,,,,,,
GRANDPA_01_A_Q19_005,"My son, if you had been there, none of this...","Hijo mío... Si tú hubieses estado, nada de esto…",,,,,,
GRANDPA_01_A_Q20,"I've been talking to Skyler, about her son",He estado hablando con Skyler sobre su hijo…,,,,,,
GRANDPA_01_A_Q20_001,Skyler... My poor girl...,Skyler... Mi pobre niña…,,,,,,
GRANDPA_01_A_Q20_002,How could it happen...,Cómo pudo pasar...,,,,,,
GRANDPA_01_A_Q20_003,It is... It is my fault...,La culpa... La culpa es mía,,,,,,
GRANDPA_01_A_Q20_004,I... I was sunk,Yo... Estaba hundido,,,,,,
GRANDPA_01_A_Q20_005,First my Rose Mary... Then Tobias...,Primero mi Rose Mary... Luego Tobías…,,,,,,
GRANDPA_01_A_Q20_006,I wasn't there for her,No estuve para ella,,,,,,
GRANDPA_01_A_Q20_007,That poor girl was alone,"Esa pobre niña estuvo sola, sin ningún hombre para guiarla",,,,,,
GRANDPA_01_A_Q20_008,Worse: she was alone with those two women...,Peor: estuvo sola con esas dos mujeres…,,,,,,
GRANDPA_01_A_Q20_009,"And that worm, always lurking...","Y aquel gusano, siempre rondando…",,,,,,
GRANDPA_01_A_Q20_010,It's all my fault,Es todo por mi culpa,,,,,,
GRANDPA_01_D_Q1,"No, don't despair, Jeremiah. Your great-grandson is here","No, no desespere, Jeremías. Su bisnieto está aquí",,,,,,
GRANDPA_01_D_Q1_001,What? How is that possible?,¿Qué? ¿Cómo es posible?,,,,,,
GRANDPA_01_D_Q1_002,How can he be in this hell?,¿Cómo puede estar en este infierno?,,,,,,
GRANDPA_01_D_Q1_003,It can't be! I refuse to believe that poor creature has been condemned to this nightmare!,¡No puede ser! ¡Me niego a creer que esa pobre criatura ha sido condenada a esta pesadilla!,,,,,,
GRANDPA_01_D_Q1_004,He's come of his own accord... To look for you. For all of you,Ha venido por propia voluntad... A buscarles. A todos,,,,,,
GRANDPA_01_D_Q1_005,No... It can't be...,No... No puede ser…,,,,,,
GRANDPA_01_D_Q1_006,Where is he?,¿Dónde está?,,,,,,
GRANDPA_01_D_Q2,He doesn't dare see his mother,No se atreve a ver a su madre,,,,,,
GRANDPA_01_D_Q2_001,My poor... My poor boy...,Mi pobre... Mi pobre muchacho…,,,,,,
GRANDPA_01_D_Q2_002,"Call him. Tell him to come see me, please","Llámale. Dile que venga a verme, por favor",,,,,,
GRANDPA_02_WELLCOME,My boy... My poor boy...,Mi chico... Mi pobre chico…,,,,,,
GRANDPA_01_A_Q21,"Jeremiah, we have to do something about them","Jeremías, hay que hacer algo con ellas…",,,,,,
GRANDPA_01_A_Q21_001,Do you mean my daughter and my daughter-in-law?,¿Te refieres a mi hija y mi nuera?,,,,,,
GRANDPA_01_E_Q1,Yes... They're your family,Sí... Son su familia.,,,,,,
GRANDPA_01_E_Q1_001,...,…,,,,,,
GRANDPA_01_E_Q1_002,Mmm... ,Mmm…,,,,,,
GRANDPA_01_E_Q1_003,I'd be lying if I said my heart didn't shrink and ache every time I think of them,Mentiría si dijese que mi corazón no se encoge y resiente cada vez que pienso en ellas…,,,,,,
GRANDPA_01_E_Q1_004,What they've done to Tobias... And to my poor girl...,Lo que le han hecho a Tobías... Y a mi pobre niña…,,,,,,
GRANDPA_01_E_Q1_005,Those two... Bitches,Esas dos... Zorras,,,,,,
GRANDPA_01_E_Q2,"Jeremiah, please...","Jeremías, por favor…",,,,,,
GRANDPA_01_E_Q2_001,Yes... I know you're right,Sí... Sé que tienes razón,,,,,,
GRANDPA_01_E_Q2_002,It's just that...,Es solo que...,,,,,,
GRANDPA_01_E_Q2_003,...,…,,,,,,
GRANDPA_01_E_Q2_004,All right,Está bien,,,,,,
GRANDPA_01_E_Q2_005,I didn't do what I should have done in the day...,No hice lo que debía hacer en su día…,,,,,,
GRANDPA_01_E_Q2_006,But this can't remain in ruins forever,Pero esto no puede quedar en ruinas para siempre…,,,,,,
GRANDPA_01_E_Q2_007,"Even if it's just for Tobias, and for the children","Aun si es solo por Tobías, y por los niños…",,,,,,
GRANDPA_03_A_Q1,Skyler and Tobias... Are... Gone,Skyler y Tobías... Están... Se han ido,,,,,,
GRANDPA_03_A_Q1_001,Yes... My poor children...,Sí... Mis pobres niños…,,,,,,
GRANDPA_03_A_Q1_002,Thank you. Thank you for what you've done,Gracias. Gracias por lo que has hecho…,,,,,,
GRANDPA_03_A_Q1_003,And thank God for allowing it,Y gracias a Dios por permitirlo…,,,,,,
GRANDPA_03_A_Q1_004,"Lives so short, full of pain...","Unas vidas tan cortas, repletas de dolor…",,,,,,
GRANDPA_03_A_Q1_005,My poor angels,Mis pobres ángeles,,,,,,
GRANDPA_03_A_Q2,Tomy... Tomy has been set free,Tomy... Tomy se ha liberado,,,,,,
GRANDPA_03_A_Q2_001,Tomy... my big boy...,Tomy... mi hombretón…,,,,,,
GRANDPA_03_A_Q2_002,"Tobias, today he'll finally be reunited with him...","Tobías, hoy por fin se reencontrará con él…",,,,,,
GRANDPA_03_A_Q2_003,With his boy... Tobias,Con su niño... Tobías…,,,,,,
GRANDPA_03_A_Q3,Sarah is no longer here,Sarah ya no está aquí,,,,,,
GRANDPA_03_A_Q3_001,I hope my Tobias receives her,Espero que mi Tobías la reciba...,,,,,,
GRANDPA_03_A_Q3_002,He was always so happy thanks to her,Siempre fue tan feliz gracias a ella,,,,,,
GRANDPA_03_A_Q3_003,"Thank you, Sarah, for always taking care of him","Gracias, Sarah, por cuidar siempre de él…",,,,,,
GRANDPA_03_A_Q3_004,Thank you for giving him that precious girl...,Gracias por darle a esa niña preciosa…,,,,,,
GRANDPA_03_A_Q4,Thomas is gone. He killed... He killed Frank,Thomas se ha ido. Ha matado... Ha matado a Frank,,,,,,
GRANDPA_03_A_Q4_001,Thomas... Boy...,Thomas... Muchacho…,,,,,,
GRANDPA_03_A_Q4_002,"He was always a warrior, a soldier","Siempre fue un guerrero, un soldado",,,,,,
GRANDPA_03_A_Q4_003,He's done what I could never do...,Ha hecho lo que yo nunca pude hacer…,,,,,,
GRANDPA_03_A_Q4_004,He has protected us all... From evil,Nos ha protegido a todos... Del mal,,,,,,
GRANDPA_03_A_Q4_005,"Rest, soldier... You've earned it","Descansa, soldado… Te lo has ganado",,,,,,
GRANDPA_03_A_Q5,Your daughter is gone... Wrapped in light,Tu hija se ha ido... Envuelta en luz,,,,,,
GRANDPA_03_A_Q5_001,Amelia... My poor Amelia?,Amelia... Mi pobre Amelia…,,,,,,
GRANDPA_03_A_Q5_002,I remember the first time I held her in my arms,Recuerdo la primera vez que la tuve en brazos,,,,,,
GRANDPA_03_A_Q5_003,I remember kissing her wrinkled face...,Recuerdo besar su rostro arrugado…,,,,,,
GRANDPA_03_A_Q5_004,I remember how she laughed when my beard scratched her cheeks,Recuerdo cómo se reía cuando mi barba le rascaba las mejillas…,,,,,,
GRANDPA_03_A_Q5_005,A son may be a man's pride,Puede que los niños sean el orgullo de un hombre…,,,,,,
GRANDPA_03_A_Q5_006,But girls... Our girls...,Pero las niñas... Nuestras niñas…,,,,,,
GRANDPA_03_A_Q5_007,They are the reason for our life,Ellas son la razón de nuestra vida,,,,,,
GRANDPA_03_A_Q5_008,They are the light in the thickest of nights,Ellas son la luz en la más espesa de las noches,,,,,,
GRANDPA_03_A_Q5_009,Amelia... I had forgotten how much I love her...,Amelia... Había olvidado cuánto la amo…,,,,,,
GRANDPA_03_A_Q5_010,Thank you,Gracias…,,,,,,
GRANDPA_03_A_Q5_011,"Rose Mary, please, receive her...","Rose Mary, por favor, acógela…",,,,,,
GRANDPA_03_A_Q5_012,You never got to hold her in your arms,Nunca pudiste tenerla en brazos…,,,,,,
GRANDPA_03_A_Q5_013,You never got to kiss her,Nunca pudiste besarla…,,,,,,
GRANDPA_03_A_Q5_014,"Please, Rose Mary... Help her reach Him","Por favor, Rose Mary... Ayúdala a llegar con Él…",,,,,,
GRANDPA_FINAL_001,My daughter... ,Hija mía…,,,,,,
GRANDPA_FINAL_002,Only you and I are left here,Solo quedamos tú y yo aquí…,,,,,,
GRANDPA_FINAL_003,In this black pit...,En este negro pozo…,,,,,,
GRANDPA_FINAL_004,In the dim dusk of the soul...,En el apagado ocaso del alma…,,,,,,
GRANDPA_FINAL_005,But the light... The light has not stopped shining,Pero la luz... La luz no ha dejado de brillar…,,,,,,
GRANDPA_FINAL_006,You have brought us hope,Tú nos has traído la esperanza…,,,,,,
GRANDPA_FINAL_007,The hope of their redemption,La esperanza de su redención…,,,,,,
GRANDPA_FINAL_008,You were an angel of death,Fuiste un ángel de la muerte…,,,,,,
GRANDPA_FINAL_009,But now you are an angel of radiant purity,Pero ahora eres un ángel de radiante pureza…,,,,,,
GRANDPA_FINAL_010,Of divine radiance,De divino resplandor…,,,,,,
GRANDPA_FINAL_011,Filled with His love,Embriagada con su amor…,,,,,,
GRANDPA_FINAL_012,Messenger of the good new,Mensajera de la buena nueva…,,,,,,
GRANDPA_FINAL_013,The darkness of my heart has dissipated...,Las tinieblas de mi corazón se han disipado…,,,,,,
GRANDPA_FINAL_014,At last...,Por fin…,,,,,,
GRANDPA_FINAL_015,Rose Mary...,Rose Mary…,,,,,,
GRANDPA_01_A_Q22,Jeremiash... Look...,Jermías… Mire…,,,,,,
GRANDPA_01_A_Q22_001,Tobias... My son...,Tobías... Hijo mío…,,,,,,
GRANDPA_01_A_Q22_002,"Thank you, little one","Gracias, pequeña",,,,,,
GRANDPA_01_A_Q22_003,Thanks for thinking of this old coward,Gracias por pensar en este viejo cobarde…,,,,,,
GRANDPA_01_A_Q22_004,I needed to see him again...,Necesitaba volver a verle…,,,,,,
give_pills_jeremiah,Jeremiah… Maybe this will help you sleep a little better tonight (give tranquilizer pills),Jeremías… Tal vez esto te ayude a dormir un poco mejor esta noche (dar bote de tranquilizantes),,,,,,
npc_thanks_jeremiah,"I didn’t expect this… Thank you, girl. Maybe I’ll be able to rest a little","No esperaba esto… Gracias, muchacha. Quizá consiga descansar un poco",,,,,,
,,,,,,,,
MOTHER_WELLCOME_A_001,But well... What do my eyes see?,Pero bueno... ¿Qué ven mis ojos?,,,,,,
MOTHER_WELLCOME_A_002,"Hello, sweetheart, what a joy to finally see you","Hola, corazón, qué alegría verte por fin",,,,,,
MOTHER_WELLCOME_A_003,We've been waiting a long time for someone new...,Hace tiempo que esperábamos a alguien nuevo…,,,,,,
MOTHER_WELLCOME_A_004,You seem like a very sweet girl,Pareces una niña muy dulce,,,,,,
MOTHER_WELLCOME_A_005,So petite and pretty,Tan menuda y bonita…,,,,,,
MOTHER_WELLCOME_A_006,"Be careful around here, please...","Ten cuidado por aquí, por favor…",,,,,,
MOTHER_WELLCOME_B,Hi darling,"Hola, cariño",,,,,,
MOTHER_01_A_Q1,"It's a pleasure, ma'am","Es un placer, señora",,,,,,
MOTHER_01_A_Q1_001,"Oh, ma'am! Ha, ha, ha","¡Ay, señora! Ja, ja, ja",,,,,,
MOTHER_01_A_Q1_002,"Please, don't be so formal, sweetheart","Por favor, no seas tan correcta, corazón",,,,,,
MOTHER_01_A_Q1_003,"Besides, I'm not that old, he he he","Además, no soy tan mayor, je, je, je",,,,,,
MOTHER_01_A_Q1_004,"Look at my skin, doesn't it seem perfect to you?","Mira mi piel, ¿no te parece perfecta?",,,,,,
MOTHER_01_A_Q1_005,"I put a lot of effort into making it look good, so everyone sees how good it is","Me esmero mucho en que se vea bien, en que todo el mundo vea lo bien que está",,,,,,
MOTHER_01_A_Q1_006,"But yes, the pleasure is mine, sweetheart","Pero sí, el placer es mío, corazón",,,,,,
MOTHER_01_A_Q1_007,"You can call me Sarah, although around here they usually call me mom","Puedes llamarme Sarah, aunque por aquí me suelen llamar mamá",,,,,,
MOTHER_01_A_Q1_008,Have you met my offspring yet?,¿Ya has conocido a mis retoños?,,,,,,
MOTHER_01_A_Q1_009,They're here with me. Blood of my blood,"Están aquí, conmigo. Sangre de mi sangre",,,,,,
MOTHER_01_A_Q1_010,"Please, take care of them...","Por favor, cuida de ellos…",,,,,,
MOTHER_01_A_Q2,Here's your medicine,Aquí tiene su medicina,,,,,,
MOTHER_01_A_Q2_001,"Thank you, sweetheart","Gracias, corazón",,,,,,
MOTHER_01_A_Q2_002,"This helps me feel much better, despite everything...","Esto me ayuda a encontrarme mucho mejor, a pesar de todo…",,,,,,
MOTHER_01_A_Q3,Who are your children?,¿Quiénes son sus hijos?,,,,,,
MOTHER_01_A_Q3_001,"My dear son, Tomy... He's not even five years old","Mi querido hijo, Tomy... No tiene ni cinco años.",,,,,,
MOTHER_01_A_Q3_002,I waited for him for such a long time...,Le esperé durante tanto tiempo…,,,,,,
MOTHER_01_A_Q3_003,"He's the light of my life, you know?","Es la luz de mi vida, ¿sabes?",,,,,,
MOTHER_01_A_Q3_004,When I became pregnant with him... I couldn't believe it,Cuando me quedé embarazada de él... No me lo podía creer…,,,,,,
MOTHER_01_A_Q3_005,And then there's... The little one...,Y luego está...El pequeñín…,,,,,,
MOTHER_01_A_Q3_006,"Well, he's not my son, but he's still blood of my blood","Bueno, no es hijo mío, pero sigue siendo sangre de mi sangre…",,,,,,
MOTHER_01_A_Q3_007,I cried so much for him...,Lloré tanto por él…,,,,,,
MOTHER_01_A_Q3_008,"And now I hear his voice in the hallways, during the night...","Y ahora oigo su voz en los pasillos, durante la noche…",,,,,,
MOTHER_01_A_Q3_009,"Please, take care of him more than we did","Por favor, cuídale más de lo que le cuidamos nosotros…",,,,,,
MOTHER_01_A_Q4,Who else is around here?,¿Quién más hay por aquí?,,,,,,
MOTHER_01_A_Q4_001,"Well, there's the grandfather... Tobias's father","Bueno, está el abuelo... El padre de Tobías.",,,,,,
MOTHER_01_A_Q4_002,And there's my sister-in-law... That deranged sow...,También está mi cuñada... Esa cerda trastornada…,,,,,,
MOTHER_01_A_Q4_003,"And Thomas... Our neighbor, Tobias's best friend","Y Thomas... nuestro vecino, el mejor amigo de Tobías",,,,,,
MOTHER_01_A_Q5,Is there a problem with your sister-in-law?,¿Hay algún problema con su cuñada?,,,,,,
MOTHER_01_A_Q5_001,That half-witted sow?,Esa cerda medio deficiente…,,,,,,
MOTHER_01_A_Q5_002,Because of her...,Por su culpa…,,,,,,
MOTHER_01_A_Q5_003,"She hid it from me! She hid it from me, the retarded bitch!","¡Me lo ocultó! ¡Me lo ocultó, la zorra retrasada!",,,,,,
MOTHER_01_A_Q5_004,And we lost him,Y le perdimos…,,,,,,
MOTHER_01_A_Q5_005,Skyler was just a girl... She'd just lost her father...,Skyler era solo una niña... Acababa de perder a su padre…,,,,,,
MOTHER_01_A_Q5_006,But she knew what she was doing,Pero ella sabía lo que hacía,,,,,,
MOTHER_01_A_Q5_007,"Oh, yes. She knew very well what she was doing","Oh, sí. Sabía de sobra lo que hacía",,,,,,
MOTHER_01_A_Q5_008,That disgusting spinster... That sterile sow,Esa solterona asquerosa...Esa puerca esteril,,,,,,
MOTHER_01_A_Q5_009,It's all her fault,Todo ha sido por su culpa,,,,,,
MOTHER_01_A_Q5_010,She devoted herself to spreading her legs in our house,Se dedicó a abrirse de piernas en nuestra casa…,,,,,,
MOTHER_01_A_Q5_011,She attracted sin,Ella atrajo el pecado,,,,,,
MOTHER_01_A_Q6,"Sarah, I know about Tomy","Sarah, sé lo de Tomy",,,,,,
MOTHER_01_A_Q6_001,"What are you saying, darling? What's wrong with Tomy?","¿Qué dices, cariño? ¿Qué problema hay con Tomy?",,,,,,
MOTHER_01_B_Q1,"Please, Sarah... I know he's not Tobias's","Por favor, Sarah... Sé que no es de Tobías",,,,,,
MOTHER_01_B_Q1_001,No... How do you know? Did that sow tell you?,No... ¿Cómo lo sabes? ¿Te lo ha dicho esa cerda? ¿O ha sido el vejestorio?,,,,,,
MOTHER_01_B_Q2,(Show paternity test),(Enseñar prueba de paternidad),,,,,,
MOTHER_01_B_Q2_001,... No... I...,... No... Yo...,,,,,,
MOTHER_01_B_Q2_002,"Yes... Yes, fuck... I... I'm so sorry...","Sí... Sí, joder... Yo... Lo siento…",,,,,,
MOTHER_01_B_Q2_003,I was going to be left alone...,Me iba a quedar sola…,,,,,,
MOTHER_01_B_Q2_004,Tobias was in the hospital...,Tobías estaba en el hospital…,,,,,,
MOTHER_01_B_Q2_005,I was alone...,Yo estaba sola…,,,,,,
MOTHER_01_B_Q2_006,My daughter barely spoke to me,Mi hija apenas me hablaba…,,,,,,
MOTHER_01_B_Q2_007,I don't know how it happened,No sé cómo pasó…,,,,,,
MOTHER_01_B_Q2_008,I let him be inside me...,Le dejé estar dentro de mí…,,,,,,
MOTHER_01_B_Q2_009,I...,Yo…,,,,,,
MOTHER_01_B_Q3,It seems Amelia isn't the only sinner here,Parece ser que Amelia no es la única pecadora aquí…,,,,,,
MOTHER_01_B_Q3_001,Girl... You're insolent...,Niña... Eres insolente…,,,,,,
MOTHER_01_B_Q3_002,But you're right,Pero tienes razón,,,,,,
MOTHER_01_B_Q3_003,I... I am no an angel myself,Yo... No soy un ángel...,,,,,,
MOTHER_01_B_Q3_004,But she's still a slut,Pero ella sigue siendo una guarra,,,,,,
MOTHER_01_B_Q3_005,A child killer,Una infanticida,,,,,,
MOTHER_01_B_Q3_006,She took Skyler to that place...,Llevó a Skyler a aquel sitio…,,,,,,
MOTHER_01_B_Q3_007,I... that day...,Yo... Aquel día…,,,,,,
MOTHER_01_B_Q3_008,I was... at Thomas's house...,Estaba... En casa de Thomas…,,,,,,
MOTHER_WELLCOME_FINAL_01,"I... never really clicked with Amelia, you know?","Yo... Nunca acabé de cuajar con Amelia, ¿sabes?",,,,,,
MOTHER_WELLCOME_FINAL_02,But she was his sister... She was still my family,Pero era su hermana... Seguía siendo mi familia,,,,,,
MOTHER_WELLCOME_FINAL_03,"As time goes on, you realize... Certain things you've done","A medida que pasa el tiempo, te das cuenta... De ciertas cosas que has hecho",,,,,,
MOTHER_WELLCOME_FINAL_04,"Things that at the time seemed trivial, or even right","Cosas que en su día te parecieron banales, o incluso correctas…",,,,,,
MOTHER_WELLCOME_FINAL_05,But with the perspective time gives...,Pero con la perspectiva que da el tiempo…,,,,,,
MOTHER_WELLCOME_FINAL_06,You see they were a terrible mistake,Ves que fueron un terrible error,,,,,,
MOTHER_WELLCOME_FINAL_07,I've already forgiven Amelia,Ya he perdonado a Amelia,,,,,,
MOTHER_WELLCOME_FINAL_08,I hope she has forgiven me... For what I did to her brother,Espero que ella me haya perdonado a mí... Por lo que le hice a su hermano…,,,,,,
MOTHER_01_A_Q7,Tomy doesn't want to take his medication,Tomy no quiere tomarse su medicación,,,,,,
MOTHER_01_A_Q7_001,Oh... My poor boy,Oh... Pobre niño mío,,,,,,
MOTHER_01_A_Q7_002,He's always been so calm and obedient,Siempre ha sido tan tranquilo y obediente,,,,,,
MOTHER_01_A_Q7_003,"Tell him you've talked to me, I'm sure he'll give in","Dile que has hablado conmigo, seguro que cede",,,,,,
MOTHER_01_A_Q7_004,"Take him this handkerchief, so he knows I told you","Llévale este pañuelo, para que sepa que te lo he dicho yo",,,,,,
MOTHER_01_A_Q8,Tomy seems affected,Tomy parece afectado,,,,,,
MOTHER_01_A_Q8_001,Tomy... My little one... What's wrong with him?,Tomy... Mi pequeño... ¿Qué le ocurre?,,,,,,
MOTHER_01_C_Q1,It seems it has to do with you...,Parece que tiene que ver con usted…,,,,,,
MOTHER_01_C_Q1_001,My Tomy...,Mi Tomy…,,,,,,
MOTHER_01_C_Q1_002,We hardly had time... To be together...,Apenas tuvimos tiempo... De estar juntos…,,,,,,
MOTHER_01_C_Q1_003,I had to... Bring him here...,Tuve que... Traérmelo aquí…,,,,,,
MOTHER_01_A_Q9,Give her the old photo,Darle la foto antigua,,,,,,
